id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	949041	Matrícula Inicial no Ensino Médio – Total: 949.041
682	682	Região Administrativa de Registro	13406	Matrícula Inicial no Ensino Médio – Total: 13.406
683	683	Região Administrativa de Santos	71309	Matrícula Inicial no Ensino Médio – Total: 71.309
684	684	Região Administrativa de São José dos Campos	105293	Matrícula Inicial no Ensino Médio – Total: 105.293
685	685	Região Administrativa de Sorocaba	128005	Matrícula Inicial no Ensino Médio – Total: 128.005
686	686	Região Administrativa de Campinas	269254	Matrícula Inicial no Ensino Médio – Total: 269.254
687	687	Região Administrativa de Ribeirão Preto	52579	Matrícula Inicial no Ensino Médio – Total: 52.579
688	688	Região Administrativa de Bauru	44362	Matrícula Inicial no Ensino Médio – Total: 44.362
689	689	Região Administrativa de São José do Rio Preto	57704	Matrícula Inicial no Ensino Médio – Total: 57.704
690	690	Região Administrativa de Araçatuba	29830	Matrícula Inicial no Ensino Médio – Total: 29.830
691	691	Região Administrativa de Presidente Prudente	36238	Matrícula Inicial no Ensino Médio – Total: 36.238
692	692	Região Administrativa de Marília	40357	Matrícula Inicial no Ensino Médio – Total: 40.357
693	693	Região Administrativa Central	39534	Matrícula Inicial no Ensino Médio – Total: 39.534
694	694	Região Administrativa de Barretos	16773	Matrícula Inicial no Ensino Médio – Total: 16.773
695	695	Região Administrativa de Franca	31422	Matrícula Inicial no Ensino Médio – Total: 31.422
