id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	17496.82	PIB municipal per capta: 17.496,82
682	682	Região Administrativa de Registro	5772.13	PIB municipal per capta: 5.772,13
683	683	Região Administrativa de Santos	13151.18	PIB municipal per capta: 13.151,18
684	684	Região Administrativa de São José dos Campos	15647.87	PIB municipal per capta: 15.647,87
685	685	Região Administrativa de Sorocaba	10527.63	PIB municipal per capta: 10.527,63
686	686	Região Administrativa de Campinas	15393.17	PIB municipal per capta: 15.393,17
687	687	Região Administrativa de Ribeirão Preto	13283.35	PIB municipal per capta: 13.283,35
688	688	Região Administrativa de Bauru	9822.88	PIB municipal per capta: 9.822,88
689	689	Região Administrativa de São José do Rio Preto	10116.97	PIB municipal per capta: 10.116,97
690	690	Região Administrativa de Araçatuba	10111.57	PIB municipal per capta: 10.111,57
691	691	Região Administrativa de Presidente Prudente	8631.19	PIB municipal per capta: 8.631,19
692	692	Região Administrativa de Marília	9789.11	PIB municipal per capta: 9.789,11
693	693	Região Administrativa Central	15700.45	PIB municipal per capta: 15.700,45
694	694	Região Administrativa de Barretos	18419.79	PIB municipal per capta: 18.419,79
695	695	Região Administrativa de Franca	10066.93	PIB municipal per capta: 10.066,93
