id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	591904	População de 4 e 5 anos: 591.904
682	682	Região Administrativa de Registro	7795	População de 4 e 5 anos: 7.795
683	683	Região Administrativa de Santos	49593	População de 4 e 5 anos: 49.593
684	684	Região Administrativa de São José dos Campos	66959	População de 4 e 5 anos: 66.959
685	685	Região Administrativa de Sorocaba	80747	População de 4 e 5 anos: 80.747
686	686	Região Administrativa de Campinas	171369	População de 4 e 5 anos: 171.369
687	687	Região Administrativa de Ribeirão Preto	34455	População de 4 e 5 anos: 34.455
688	688	Região Administrativa de Bauru	26882	População de 4 e 5 anos: 26.882
689	689	Região Administrativa de São José do Rio Preto	33677	População de 4 e 5 anos: 33.677
690	690	Região Administrativa de Araçatuba	17759	População de 4 e 5 anos: 17.759
691	691	Região Administrativa de Presidente Prudente	19678	População de 4 e 5 anos: 19.678
692	692	Região Administrativa de Marília	23761	População de 4 e 5 anos: 23.761
693	693	Região Administrativa Central	24179	População de 4 e 5 anos: 24.179
694	694	Região Administrativa de Barretos	10081	População de 4 e 5 anos: 10.081
695	695	Região Administrativa de Franca	19280	População de 4 e 5 anos: 19.280
