id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1124303	População em Idade Escolar de 0 a 3 Anos: 1.124.303
682	682	Região Administrativa de Registro	18152	População em Idade Escolar de 0 a 3 Anos: 18.152
683	683	Região Administrativa de Santos	94063	População em Idade Escolar de 0 a 3 Anos: 94.063
684	684	Região Administrativa de São José dos Campos	128166	População em Idade Escolar de 0 a 3 Anos: 128.166
685	685	Região Administrativa de Sorocaba	160246	População em Idade Escolar de 0 a 3 Anos: 160.246
686	686	Região Administrativa de Campinas	325876	População em Idade Escolar de 0 a 3 Anos: 325.876
687	687	Região Administrativa de Ribeirão Preto	65700	População em Idade Escolar de 0 a 3 Anos: 65.700
688	688	Região Administrativa de Bauru	55211	População em Idade Escolar de 0 a 3 Anos: 55.211
689	689	Região Administrativa de São José do Rio Preto	67734	População em Idade Escolar de 0 a 3 Anos: 67.734
690	690	Região Administrativa de Araçatuba	36627	População em Idade Escolar de 0 a 3 Anos: 36.627
691	691	Região Administrativa de Presidente Prudente	41954	População em Idade Escolar de 0 a 3 Anos: 41.954
692	692	Região Administrativa de Marília	49895	População em Idade Escolar de 0 a 3 Anos: 49.895
693	693	Região Administrativa Central	48624	População em Idade Escolar de 0 a 3 Anos: 48.624
694	694	Região Administrativa de Barretos	21880	População em Idade Escolar de 0 a 3 Anos: 21.880
695	695	Região Administrativa de Franca	39448	População em Idade Escolar de 0 a 3 Anos: 39.448
