id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	14.97	Matrículas no EF na rede privada  (AI / % no total das matriculas): 14,97
682	682	Região Administrativa de Registro	5.63	Matrículas no EF na rede privada  (AI / % no total das matriculas): 5,63
683	683	Região Administrativa de Santos	12.96	Matrículas no EF na rede privada  (AI / % no total das matriculas): 12,96
684	684	Região Administrativa de São José dos Campos	12.36	Matrículas no EF na rede privada  (AI / % no total das matriculas): 12,36
685	685	Região Administrativa de Sorocaba	8.77	Matrículas no EF na rede privada  (AI / % no total das matriculas): 8,77
686	686	Região Administrativa de Campinas	13.33	Matrículas no EF na rede privada  (AI / % no total das matriculas): 13,33
687	687	Região Administrativa de Ribeirão Preto	16.25	Matrículas no EF na rede privada  (AI / % no total das matriculas): 16,25
688	688	Região Administrativa de Bauru	13.72	Matrículas no EF na rede privada  (AI / % no total das matriculas): 13,72
689	689	Região Administrativa de São José do Rio Preto	11.78	Matrículas no EF na rede privada  (AI / % no total das matriculas): 11,78
690	690	Região Administrativa de Araçatuba	13.36	Matrículas no EF na rede privada  (AI / % no total das matriculas): 13,36
691	691	Região Administrativa de Presidente Prudente	11.12	Matrículas no EF na rede privada  (AI / % no total das matriculas): 11,12
692	692	Região Administrativa de Marília	9.72	Matrículas no EF na rede privada  (AI / % no total das matriculas): 9,72
693	693	Região Administrativa Central	12.74	Matrículas no EF na rede privada  (AI / % no total das matriculas): 12,74
694	694	Região Administrativa de Barretos	9.84	Matrículas no EF na rede privada  (AI / % no total das matriculas): 9,84
695	695	Região Administrativa de Franca	9.96	Matrículas no EF na rede privada  (AI / % no total das matriculas): 9,96
